theta,Cd,Cip
-0.189860337,-0.181985127,-0.121057714
-0.190865177,-0.191910601,-0.120737983
-0.191815597,-0.201164532,-0.11962592
-0.19271138,-0.211642776,-0.11786029
-0.193552328,-0.22025542,-0.114805599
-0.194338256,-0.229094082,-0.111146946
-0.195068997,-0.240045636,-0.106329999
-0.195744398,-0.247909463,-0.10077252
-0.196364324,-0.256707592,-0.094640766
-0.196928654,-0.264521806,-0.087610518
-0.197437283,-0.273181396,-0.079761571
-0.197890123,-0.281351699,-0.071200484
-0.1982871,-0.288942229,-0.061856433
-0.198628159,-0.296583059,-0.051809871
-0.198913257,-0.304431844,-0.041110349
-0.19914237,-0.311722472,-0.029662465
-0.199315488,-0.319115056,-0.017543865
-0.199432617,-0.326127744,-0.004750692
-0.19949378,-0.333023884,0.008692945
-0.199499014,-0.33970369,0.022772293
-0.199448373,-0.34625618,0.037478037
-0.199341926,-0.352596955,0.052771102
-0.199179759,-0.358761434,0.068696767
-0.19896197,-0.364713853,0.085215015
-0.198688678,-0.370615182,0.102328888
-0.198360012,-0.376035821,0.12002351
-0.19797612,-0.381413837,0.138269998
-0.197537163,-0.386510676,0.157031521
-0.19704332,-0.390951847,0.176538832
-0.196494782,-0.396010828,0.196459966
-0.195891758,-0.401165807,0.216963287
-0.19523447,-0.406191342,0.238047221
-0.194523156,-0.410803619,0.259278054
-0.193758069,-0.413488993,0.281015027
-0.192939475,-0.417157743,0.303355796
-0.192067656,-0.420579322,0.326120605
-0.19114291,-0.423559461,0.349430797
-0.190165547,-0.426480783,0.373080473
-0.189135891,-0.429468881,0.397335631
-0.188054284,-0.431789759,0.422193776
-0.186921078,-0.433360159,0.446317046
-0.18573664,-0.435474805,0.471541468
-0.184501353,-0.437961088,0.496887685
-0.183215611,-0.438764706,0.521910766
-0.181879824,-0.440519507,0.54805614
-0.180494412,-0.440796193,0.573945579
-0.179059812,-0.440653523,0.599278771
-0.177576473,-0.441437629,0.626510993
-0.176044855,-0.441160209,0.653442181
-0.174465434,-0.440936847,0.680567452
-0.172838697,-0.44164424,0.709692388
-0.171165144,-0.439382824,0.734436669
-0.169445286,-0.438686127,0.761408615
-0.167679649,-0.436951921,0.788186086
-0.165868768,-0.434696062,0.815719139
-0.164013193,-0.432699101,0.842248627
-0.162113483,-0.430836486,0.869141774
-0.16017021,-0.428193434,0.89587052
-0.158183957,-0.425466749,0.923774145
-0.156155318,-0.422923653,0.95185521
-0.154084899,-0.418820291,0.97825903
-0.151973315,-0.414870158,1.004040782
-0.149821193,-0.411541658,1.03002167
-0.147629171,-0.40610847,1.054409477
-0.145397895,-0.401068194,1.080976716
-0.143128023,-0.396975232,1.104073555
-0.140820222,-0.391399696,1.125831069
-0.138475169,-0.385271822,1.152228184
-0.136093551,-0.379534323,1.176451928
-0.133676062,-0.372807086,1.197313928
-0.131223408,-0.36652945,1.222531132
-0.128736301,-0.360794352,1.245790266
-0.126215464,-0.354238301,1.261886996
-0.123661626,-0.346076788,1.286630462
-0.121075526,-0.338176073,1.307013138
-0.118457911,-0.331098236,1.325528731
-0.115809535,-0.322784952,1.346641098
-0.113131159,-0.31618334,1.360222628
-0.110423552,-0.306229507,1.387157326
-0.10768749,-0.299520842,1.396205826
-0.104923755,-0.289704658,1.416556153
-0.102133137,-0.280888014,1.42896329
-0.099316432,-0.270604756,1.447575507
-0.096474441,-0.26084003,1.465889517
-0.093607972,-0.254440066,1.465138356
-0.090717838,-0.242661964,1.485424252
-0.087804858,-0.232850581,1.494190453
-0.084869856,-0.224691781,1.50669355
-0.08191366,-0.21374466,1.513431488
-0.078937105,-0.205042797,1.52392825
-0.075941028,-0.19736218,1.522318874
-0.072926272,-0.184375016,1.530715042
-0.069893683,-0.172661397,1.540140872
-0.06684411,-0.164537417,1.539568089
-0.063778408,-0.15695105,1.537033729
-0.060697433,-0.144643074,1.54123968
-0.057602045,-0.132723595,1.547465825
-0.054493106,-0.125857502,1.537312562
-0.051371482,-0.113761833,1.54158415
-0.04823804,-0.104791937,1.533268803
-0.04509365,-0.093520835,1.533653563
-0.041939182,-0.081236886,1.533259393
-0.03877551,-0.073836054,1.528636912
-0.035603508,-0.060802978,1.526692984
-0.032424051,-0.053349988,1.513081756
-0.029238015,-0.042568842,1.507895742
-0.026046276,-0.03055001,1.501171341
-0.022849712,-0.024203006,1.487605667
-0.0196492,-0.014263635,1.475938681
-0.016445617,-0.003981358,1.46804267
-0.013239839,0.003065218,1.450515101
-0.010032742,0.014044337,1.443610037
-0.006825201,0.024013168,1.432882718
-0.003618091,0.028380808,1.407056609
-0.000412284,0.041356,1.397471788
0.002791349,0.04790085,1.380899704
0.005991939,0.053779688,1.358094228
0.009188619,0.062931624,1.341871044
0.012380522,0.072431604,1.325834785
0.015566788,0.075908349,1.302054269
0.018746556,0.083849234,1.283671307
0.02191897,0.091787022,1.264528627
0.025083176,0.095561752,1.237043572
0.028238324,0.098465993,1.210290331
0.031383568,0.110463219,1.195124708
0.034518065,0.112455449,1.167986964
0.037640978,0.113677411,1.138355757
0.04075147,0.122034203,1.116462472
0.043848715,0.127989259,1.095895356
0.046931885,0.126912877,1.062283464
0.050000163,0.132324517,1.038901776
0.053052733,0.137588836,1.013679427
0.056088786,0.137613473,0.982909402
0.059107519,0.139918435,0.956147953
0.062108134,0.1443673,0.930637173
0.06508984,0.148650117,0.904768644
0.068051851,0.144082001,0.871678787
0.070993389,0.148827442,0.846642203
0.073913681,0.152179866,0.82135515
0.076811961,0.148924082,0.789635576
0.079687473,0.147741949,0.757320506
0.082539464,0.151072282,0.734595145
0.085367191,0.152152544,0.70670559
0.088169918,0.14922365,0.677201764
0.090946917,0.147737552,0.647925226
0.093697468,0.147315663,0.621114246
0.096420858,0.145822725,0.592863713
0.099116385,0.142482236,0.56483899
0.101783353,0.139110865,0.5363975
0.104421076,0.138198373,0.512409731
0.107028876,0.132420995,0.482003882
0.109606085,0.130408948,0.457256591
0.112152044,0.127808183,0.431448521
0.114666103,0.123390481,0.405643492
0.117147622,0.116839073,0.378896411
0.11959597,0.116823666,0.356944244
0.122010526,0.109664192,0.332042108
0.12439068,0.103518956,0.307093685
0.126735831,0.098122909,0.283949893
0.129045388,0.092983931,0.260501039
0.131318773,0.091977361,0.240631142
0.133555415,0.07863453,0.216399866
0.135754756,0.073571022,0.19582741
0.137916249,0.065753718,0.174438019
0.140039356,0.062032866,0.155852059
0.142123552,0.056473682,0.137633727
0.144168322,0.045360289,0.117031387
0.146173164,0.040720465,0.100446529
0.148137585,0.032379684,0.083284626
0.150061105,0.024881097,0.066919546
0.151943257,0.019211786,0.052665092
0.153783582,0.011123796,0.037802397
0.155581637,0.00211234,0.023800958
0.157336988,-0.005194876,0.010261876
0.159049215,-0.014717734,-0.003291376
0.160717909,-0.022668254,-0.015032581
0.162342674,-0.028557227,-0.025331655
0.163923125,-0.036852741,-0.035422179
0.165458892,-0.044137647,-0.044753244
0.166949614,-0.054847687,-0.053907957
0.168394945,-0.061769587,-0.061536078
0.169794552,-0.071104207,-0.069160733
0.171148112,-0.080042695,-0.07552796
0.172455318,-0.087010171,-0.080934806
0.173715874,-0.094991598,-0.085442971
0.174929497,-0.103547608,-0.089867582
0.176095917,-0.111282836,-0.093142746
0.177214877,-0.122048695,-0.096191856
0.178286133,-0.126789117,-0.097616648
0.179309455,-0.136035795,-0.098699201
0.180284624,-0.143736612,-0.09923339
0.181211437,-0.152093759,-0.099184075
0.182089701,-0.159277591,-0.098087054
0.182919239,-0.167626651,-0.096645395
0.183699886,-0.174456519,-0.094406441
0.184431489,-0.181191082,-0.091562327
0.18511391,-0.188535947,-0.087855153
0.185747025,-0.195597007,-0.083709819
0.18633072,-0.202519137,-0.078877866
0.186864897,-0.209265225,-0.073506895
0.187349471,-0.215721432,-0.067462204
0.18778437,-0.222433675,-0.060866225
0.188169535,-0.229066694,-0.05372285
0.188504919,-0.235958029,-0.046025626
0.188790492,-0.241705902,-0.037793553
0.189026232,-0.248028829,-0.028995669
0.189212136,-0.253926509,-0.019718653
0.189348209,-0.259351695,-0.009942076
0.189434472,-0.264725205,0.000325069
0.18947096,-0.269945499,0.011076366
0.189457717,-0.275141103,0.022301145
0.189394805,-0.280216902,0.033994464
0.189282296,-0.284988398,0.046131483
0.189120275,-0.28987598,0.058703665
0.188908842,-0.29447439,0.071723984
0.188648107,-0.298850672,0.085192976
0.188338196,-0.30341044,0.099081496
0.187979244,-0.30743092,0.113337858
0.187571403,-0.310678958,0.128041029
0.187114834,-0.315377036,0.143182681
0.186609713,-0.318616264,0.1585151
0.186056226,-0.322332838,0.174557316
0.185454575,-0.32575043,0.190734421
0.184804971,-0.328804098,0.207180558
0.184107639,-0.331143538,0.223782904
0.183362816,-0.333737375,0.240949537
0.182570751,-0.336648188,0.258654063
0.181731704,-0.339203467,0.276649243
0.180845949,-0.341458245,0.294833581
0.179913769,-0.343409158,0.313358964
0.178935463,-0.345317541,0.332126896
0.177911337,-0.347388013,0.351201442
0.176841712,-0.348615706,0.371130407
0.175726917,-0.350453202,0.389998175
0.174567297,-0.350647242,0.409457073
0.173363203,-0.351822674,0.429471637
0.172115001,-0.352144044,0.44926262
0.170823067,-0.351890953,0.469008025
0.169487786,-0.351506653,0.489532162
0.168109557,-0.351905873,0.509418996
0.166688786,-0.351595122,0.529421303
0.165225892,-0.351198865,0.550288725
0.163721304,-0.349947484,0.570711177
0.16217546,-0.349186711,0.591992099
0.160588809,-0.348165491,0.612456715
0.158961811,-0.347021268,0.633438153
0.157294933,-0.345381071,0.654085557
0.155588654,-0.34335957,0.674844548
0.153843462,-0.34104572,0.694840088
0.152059854,-0.338639207,0.715061186
0.150238337,-0.335506484,0.734366521
0.148379425,-0.332335489,0.755451649
0.146483644,-0.330602256,0.774755265
0.144551525,-0.32687175,0.794275847
0.142583612,-0.323270394,0.813902463
0.140580455,-0.319326029,0.835154767
0.13854261,-0.315063981,0.852547344
0.136470647,-0.311142899,0.871306356
0.134365138,-0.307272365,0.890397263
0.132226666,-0.303000096,0.908968945
0.130055821,-0.298014739,0.923769603
0.127853202,-0.292699902,0.944454633
0.125619411,-0.287376751,0.961172741
0.123355062,-0.282359068,0.977720422
0.121060773,-0.277159944,0.993769068
0.118737169,-0.270807469,1.010414081
0.116384883,-0.265122127,1.024804041
0.114004553,-0.259233541,1.040559402
0.111596824,-0.253220764,1.05385719
0.109162347,-0.245971764,1.069258966
0.106701779,-0.23971142,1.082042231
0.104215782,-0.231989073,1.097959556
0.101705024,-0.224478669,1.112634869
0.099170178,-0.218707076,1.11938187
0.096611922,-0.211990882,1.127371047
0.094030941,-0.203335362,1.143907291
0.091427921,-0.197118083,1.151881362
0.088803556,-0.188768006,1.165537836
0.086158543,-0.180940618,1.171209091
0.083493583,-0.174358922,1.180778009
0.080809381,-0.167627373,1.188147134
0.078106647,-0.15922928,1.186952717
0.075386093,-0.149181504,1.199212431
0.072648435,-0.141963565,1.205595916
0.069894393,-0.13566738,1.206148573
0.067124689,-0.129020895,1.206935995
0.064340049,-0.117935891,1.21492779
0.0615412,-0.110642898,1.215541492
0.058728873,-0.10522071,1.209567445
0.055903801,-0.09421213,1.216669617
0.053066719,-0.08865118,1.210300062
0.050218362,-0.077033481,1.217238042
0.047359471,-0.070528443,1.211630664
0.044490784,-0.061596586,1.212411912
0.041613042,-0.053257566,1.213200725
0.038726989,-0.047728404,1.202897575
0.035833368,-0.037457867,1.200147857
0.032932922,-0.029711747,1.196738527
0.030026396,-0.020529921,1.191404122
0.027114535,-0.016094986,1.181274835
0.024198084,-0.00704615,1.174815258
0.021277788,0.000686351,1.16958335
0.018354391,0.005556206,1.157609706
0.015428639,0.015734455,1.154419582
0.012501275,0.022899401,1.145678524
0.009573042,0.028961562,1.132661422
0.006644681,0.033606879,1.1169144
0.003716934,0.045289373,1.111627057
0.000790541,0.049528473,1.098916567
-0.002133762,0.05332853,1.080627702
-0.005055237,0.063056995,1.071845674
-0.007973151,0.070255481,1.061030046
-0.010886772,0.072171577,1.041086288
-0.013795369,0.076216888,1.025104982
-0.016698215,0.08637235,1.014956206
-0.019594586,0.089315793,0.995844308
-0.022483759,0.089723538,0.972736298
-0.025365016,0.099002756,0.960927255
-0.028237641,0.104758113,0.946750667
-0.031100921,0.106312644,0.925824207
-0.033954148,0.107709653,0.903418156
-0.036796617,0.11610201,0.89107524
-0.039627626,0.119113233,0.871478361
-0.042446478,0.118050389,0.846384605
-0.04525248,0.12230121,0.82923427
-0.048044944,0.126421486,0.81205086
-0.050823185,0.128635418,0.788202898
-0.053586525,0.128434487,0.767202758
-0.056334288,0.133515017,0.749721637
-0.059065805,0.135873518,0.728878185
-0.061780413,0.134951038,0.705537969
-0.064477452,0.134883395,0.684217514
-0.067156268,0.13724083,0.664817191
-0.069816215,0.140953408,0.645781304
-0.07245665,0.137205764,0.621449036
-0.075076937,0.137029001,0.597849233
-0.077676447,0.139740868,0.581412345
-0.080254556,0.139976767,0.558801004
-0.082810647,0.137431857,0.536246769
-0.085344109,0.135860655,0.514786788
-0.087854339,0.137001891,0.496050998
-0.090340739,0.134612198,0.473648687
-0.09280272,0.131166178,0.451343082
-0.095239698,0.130579239,0.432683068
-0.097651097,0.128381383,0.412008083
-0.10003635,0.12592625,0.391776051
-0.102394896,0.123008358,0.371990849
-0.10472618,0.121457904,0.352320777
-0.107029658,0.117155668,0.332071474
-0.109304792,0.112741278,0.312651484
-0.111551052,0.1091365,0.293761222
-0.113767916,0.10480881,0.2745731
-0.115954872,0.105421778,0.258871976
-0.118111414,0.096933721,0.239489144
-0.120237045,0.091828402,0.221305481
-0.122331277,0.08821164,0.204744788
-0.124393632,0.083691465,0.187714535
-0.126423637,0.080132836,0.171549943
-0.128420831,0.074608611,0.156218717
-0.130384762,0.067277909,0.139773335
-0.132314985,0.063086163,0.125786476
-0.134211066,0.056982906,0.110812259
-0.136072579,0.051683097,0.096751375
-0.137899107,0.047628427,0.084265119
-0.139690244,0.039135941,0.070156798
-0.141445593,0.034541101,0.05852718
-0.143164765,0.028590676,0.046648988
-0.144847382,0.021796458,0.035136721
-0.146493076,0.014800483,0.024178541
-0.148101488,0.010506445,0.014912307
-0.149672269,0.005706171,0.005578853
-0.151205079,-0.004613199,-0.004211975
-0.152699591,-0.009545977,-0.012493043
-0.154155484,-0.016998389,-0.021280614
-0.15557245,-0.023734743,-0.028960043
-0.15695019,-0.029569815,-0.035663652
-0.158288415,-0.035142554,-0.04176941
-0.159586847,-0.042216181,-0.047577612
-0.160845218,-0.049409993,-0.052909718
-0.16206327,-0.055487732,-0.057499895
-0.163240755,-0.060842639,-0.061902084
-0.164377437,-0.068497393,-0.065389813
-0.165473089,-0.075566518,-0.068688291
-0.166527495,-0.082537645,-0.071212546
-0.16754045,-0.089482493,-0.073301441
-0.168511758,-0.095860998,-0.074784062
-0.169441235,-0.101653471,-0.075828964
-0.170328707,-0.108139555,-0.076188877
-0.171174011,-0.114211219,-0.076134135
-0.171976995,-0.120225712,-0.075581198
-0.172737516,-0.126680987,-0.074580772
-0.173455443,-0.133624752,-0.073082579
-0.174130655,-0.139009547,-0.070993974
-0.174763043,-0.144941872,-0.068525549
-0.175352507,-0.150721031,-0.065613142
-0.175898959,-0.155828789,-0.062293128
-0.17640232,-0.161768811,-0.058527309
-0.176862523,-0.167418922,-0.054343862
-0.177279512,-0.172284727,-0.049700916
-0.177653241,-0.177513656,-0.044667682
-0.177983674,-0.182671482,-0.039249861
-0.178270787,-0.187541404,-0.033383932
-0.178514566,-0.192432807,-0.027164611
-0.178715006,-0.197079691,-0.020570146
-0.178872116,-0.201651665,-0.013620821
-0.178985913,-0.20610603,-0.006316559
-0.179056424,-0.210455999,0.001334515
-0.179083689,-0.214767471,0.009322995
-0.179067757,-0.218926807,0.017641878
-0.179008687,-0.22297363,0.026281692
-0.178906548,-0.226687557,0.035243879
-0.178761422,-0.230847574,0.044513692
-0.178573398,-0.234401147,0.054064094
-0.178342577,-0.238069285,0.063924521
-0.178069071,-0.24141881,0.074052879
-0.177753,-0.244800863,0.08448793
-0.177394496,-0.248118641,0.095187073
-0.1769937,-0.251111028,0.106094889
-0.176550762,-0.254013346,0.117326001
-0.176065845,-0.256445116,0.128806621
-0.17553912,-0.259157805,0.14049319
-0.174970766,-0.261582928,0.152428377
-0.174360975,-0.26403932,0.164651977
-0.173709947,-0.266468562,0.177143142
-0.173017892,-0.268874903,0.19006184
-0.172285029,-0.270207846,0.203025136
-0.171511587,-0.272385964,0.215982766
-0.170697804,-0.274093258,0.229098588
-0.169843928,-0.275603918,0.242689753
-0.168950216,-0.276971303,0.256382017
-0.168016933,-0.278231104,0.270118219
-0.167044354,-0.279049077,0.283847621
-0.166032764,-0.279613273,0.297987157
-0.164982455,-0.280273412,0.31201552
-0.163893728,-0.28120225,0.326354435
-0.162766894,-0.282045004,0.34073165
-0.161602272,-0.282436972,0.355220438
-0.160400188,-0.282486776,0.370342402
-0.159160979,-0.282520477,0.385211152
-0.157884989,-0.281778719,0.399570156
-0.15657257,-0.281851369,0.414901415
-0.155224082,-0.281402033,0.429602728
-0.153839893,-0.28036584,0.444085472
-0.15242038,-0.279472201,0.459547175
-0.150965927,-0.278350405,0.473839549
-0.149476925,-0.277708306,0.489086088
-0.147953774,-0.27526837,0.50320981
-0.146396879,-0.273764955,0.517208049
-0.144806656,-0.271701152,0.532006021
-0.143183525,-0.270427475,0.547271554
-0.141527914,-0.26816292,0.560570226
-0.139840259,-0.266320052,0.574847894
-0.138121001,-0.263278437,0.590061692
-0.13637059,-0.260835493,0.604951143
-0.134589481,-0.2576166,0.618097225
-0.132778135,-0.25552634,0.631597437
-0.130937021,-0.252432257,0.644695253
-0.129066614,-0.249622817,0.659636868
-0.127167393,-0.2459033,0.671853035
-0.125239846,-0.242195222,0.683912463
-0.123284464,-0.238581907,0.698739362
