time,theta,omega,real_moment,Cd,Cip
7.948,0.099215953,1.081470907,-0.109073933,0.294382722,2.363459942
7.952,0.103521425,1.071189867,-0.104791389,0.290436878,2.24907782
7.956,0.107784873,1.060459506,-0.101858358,0.300884004,2.164228901
7.96,0.112004508,1.049284113,-0.096302314,0.278487207,2.024614077
7.964,0.116178559,1.037668162,-0.093207858,0.286711843,1.937864696
7.968,0.120305272,1.025616316,-0.089008868,0.275899377,1.829071274
7.972,0.124382915,1.01313342,-0.084406911,0.265245224,1.713393367
7.976,0.128409772,1.000224502,-0.080921286,0.265707362,1.62170813
7.98,0.132384149,0.98689477,-0.075539333,0.238241586,1.49367607
7.984,0.136304376,0.973149609,-0.072181562,0.240089008,1.407402498
7.988,0.1401688,0.95899458,-0.068045286,0.228177968,1.307454638
7.992,0.143975794,0.94443542,-0.063082021,0.205889259,1.193686544
7.996,0.147723752,0.929478036,-0.05936601,0.199400878,1.105578096
8,0.151411095,0.914128501,-0.055149951,0.180868374,1.010101027
8.004,0.155036266,0.898393059,-0.050747035,0.160223631,0.913459911
8.008,0.158597733,0.882278116,-0.046613998,0.148216513,0.824013426
8.012,0.162093993,0.86579024,-0.042394939,0.129686887,0.73542625
8.016,0.165523567,0.848936156,-0.037986528,0.106554304,0.646125772
8.02,0.168885004,0.831722747,-0.033904734,0.087958411,0.56500377
8.024,0.172176879,0.814157049,-0.030076541,0.069987811,0.490623672
8.028,0.1753978,0.796246248,-0.025640788,0.04678033,0.409063943
8.032,0.178546399,0.777997678,-0.021263584,0.020670715,0.331457001
8.036,0.181621341,0.759418816,-0.017562944,0.004057578,0.267233631
8.04,0.184621319,0.740517283,-0.0134746,-0.021655268,0.199923342
8.044,0.187545059,0.721300836,-0.009149676,-0.05011561,0.132231394
8.048,0.190391317,0.701777369,-0.005355766,-0.06775581,0.075306662
8.052,0.193158879,0.681954906,-0.001366816,-0.093571074,0.018675753
8.056,0.195846568,0.661841601,0.002701466,-0.121877437,-0.035823328
8.06,0.198453236,0.641445734,0.006484588,-0.1459301,-0.083340235
8.064,0.200977768,0.620775706,0.010164719,-0.169515623,-0.126427785
8.068,0.203419087,0.599840037,0.013955249,-0.195266681,-0.167720238
8.072,0.205776146,0.57864736,0.017946291,-0.224782605,-0.208065995
8.076,0.208047935,0.557206423,0.02147111,-0.245639561,-0.23970828
8.08,0.210233478,0.53552608,0.025096259,-0.273154163,-0.269278724
8.084,0.212331836,0.513615288,0.028714653,-0.300070017,-0.295497586
8.088,0.214342105,0.491483107,0.032155116,-0.323726546,-0.316643889
8.092,0.216263418,0.469138693,0.035499672,-0.347044883,-0.333686029
8.096,0.218094944,0.446591293,0.038969061,-0.372078716,-0.348692511
8.1,0.21983589,0.423850247,0.042268716,-0.396889624,-0.358958238
8.104,0.2214855,0.400924977,0.045697776,-0.426262609,-0.367088357
8.108,0.223043057,0.377824988,0.048764319,-0.445849543,-0.369152042
8.112,0.22450788,0.354559862,0.051914279,-0.468673245,-0.368798232
8.116,0.225879329,0.331139256,0.055009038,-0.491952322,-0.364969987
8.12,0.2271568,0.307572895,0.058079991,-0.515317545,-0.357920874
8.124,0.228339731,0.28387057,0.061281129,-0.540460886,-0.348545561
8.128,0.229427596,0.260042133,0.064120958,-0.560321654,-0.334084365
8.132,0.230419913,0.236097494,0.067148243,-0.584745997,-0.317642396
8.136,0.231316235,0.212046617,0.070022551,-0.607381776,-0.297496394
8.14,0.232116157,0.187899513,0.072904433,-0.626796283,-0.274468192
8.144,0.232819316,0.16366624,0.075885994,-0.645489847,-0.248847431
8.148,0.233425386,0.139356895,0.078649196,-0.666152643,-0.219601439
8.152,0.233934083,0.114981614,0.08153098,-0.686848649,-0.187829367
8.156,0.234345164,0.090550564,0.084300115,-0.705670746,-0.152943757
8.16,0.234658427,0.066073938,0.087187811,-0.72586224,-0.115424605
8.164,0.234873709,0.041561957,0.090018431,-0.745081983,-0.074961774
8.168,0.234990889,0.017024858,0.092847383,-0.763718981,-0.031671278
8.172,0.235009888,-0.007527105,0.095672608,-0.781984764,0.014428727
8.176,0.234930666,-0.032083667,0.098487656,-0.799582856,0.063310862
8.18,0.234753226,-0.056634556,0.1013231,-0.816782605,0.11497473
8.184,0.234477611,-0.081169499,0.104186436,-0.833662427,0.169440208
8.188,0.234103905,-0.105678223,0.107027994,-0.849884154,0.226618478
8.192,0.233632234,-0.130150463,0.109871927,-0.865892329,0.286513367
8.196,0.233062764,-0.154575964,0.112605697,-0.88114485,0.348750435
8.2,0.232395702,-0.178944484,0.115459636,-0.895823062,0.413962433
8.204,0.231631297,-0.203245804,0.118246141,-0.909621581,0.481527389
8.208,0.230769839,-0.227469723,0.121004036,-0.922337997,0.551487768
8.212,0.229811656,-0.251606073,0.123780749,-0.934637929,0.62400297
8.216,0.22875712,-0.275644714,0.126462046,-0.946119201,0.698429061
8.22,0.227606642,-0.299575545,0.129227725,-0.957568187,0.775665518
8.224,0.226360673,-0.323388504,0.131974965,-0.96744615,0.855122953
8.228,0.225019705,-0.347073573,0.134727076,-0.978489941,0.936890556
8.232,0.223584268,-0.370620786,0.137560947,-0.98872973,1.021497621
8.236,0.222054936,-0.394020226,0.140071394,-0.994757435,1.105809701
8.24,0.220432317,-0.417262037,0.142867209,-1.003370842,1.19441119
8.244,0.218717062,-0.440336423,0.145693557,-1.010272943,1.285397309
8.248,0.216909862,-0.463233652,0.148452135,-1.016501387,1.37784061
8.252,0.215011442,-0.485944065,0.151136416,-1.021845988,1.471525635
8.256,0.213022571,-0.508458075,0.15375178,-1.027682661,1.566346108
8.26,0.210944052,-0.530766173,0.156664129,-1.031951092,1.666039274
8.264,0.208776729,-0.552858932,0.158736128,-1.030455582,1.758338734
8.268,0.20652148,-0.574727011,0.161396666,-1.032871518,1.858525819
8.272,0.204179225,-0.59636116,0.163953177,-1.032750531,1.959032395
8.276,0.201750915,-0.617752221,0.166416918,-1.032574119,2.059796042
8.28,0.199237543,-0.638891134,0.169022281,-1.034563886,2.163631272
8.284,0.196640134,-0.659768943,0.171434663,-1.029801058,2.266224529
8.288,0.193959751,-0.680376794,0.173969965,-1.025861087,2.371571376
8.292,0.191197492,-0.700705945,0.176279518,-1.022104641,2.474856866
8.296,0.188354487,-0.720747764,0.178431846,-1.016904112,2.57672519
8.3,0.185431904,-0.740493739,0.180621765,-1.009540165,2.679809379
8.304,0.182430943,-0.759935477,0.182842405,-1.001292277,2.783979773
8.308,0.179352837,-0.779064706,0.185068818,-0.99289667,2.888811551
8.312,0.176198853,-0.797873286,0.187721431,-0.986243144,3.000960022
8.316,0.172970289,-0.816353204,0.188492177,-0.971152783,3.083073393
8.32,0.169668476,-0.834496585,0.19200243,-0.960684731,3.210285958
8.324,0.166294775,-0.852295687,0.192911662,-0.947522477,3.294285258
8.328,0.162850579,-0.869742913,0.195385938,-0.932990443,3.404839417
8.332,0.159337311,-0.886830809,0.196471336,-0.91760774,3.49102052
8.336,0.155756422,-0.903552067,0.198695973,-0.902806576,3.597117947
8.34,0.152109393,-0.919899532,0.200001864,-0.883909947,3.686267707
8.344,0.148397733,-0.935866202,0.201076379,-0.865940032,3.770398451
8.348,0.14462298,-0.95144523,0.201912755,-0.84538061,3.849106936
8.352,0.140786697,-0.96662993,0.204485006,-0.824517229,3.96035518
8.356,0.136890475,-0.98141378,0.204235084,-0.803212949,4.016011328
8.36,0.13293593,-0.99579042,0.205404459,-0.780392053,4.098172569
8.364,0.128924703,-1.009753662,0.206291194,-0.757401389,4.173578218
8.368,0.12485846,-1.023297487,0.207363402,-0.732660733,4.251541736
8.372,0.12073889,-1.036416047,0.20812679,-0.707450202,4.321898324
8.376,0.116567706,-1.049103675,0.206971116,-0.686191367,4.350514088
8.38,0.112346643,-1.06135488,0.208759677,-0.655973695,4.43935287
8.384,0.108077456,-1.07316435,0.209866385,-0.628283234,4.512545042
8.388,0.103761924,-1.08452696,0.209031695,-0.60305389,4.542186117
8.392,0.099401843,-1.095437767,0.210461802,-0.569870724,4.619270812
8.396,0.09499903,-1.105892019,0.209470729,-0.543258954,4.641394653
8.4,0.090555321,-1.115885151,0.209971688,-0.514117109,4.69453593
8.404,0.08607257,-1.125412791,0.208644837,-0.486027284,4.704699837
8.408,0.081552645,-1.13447076,0.209557851,-0.456143041,4.763319062
8.412,0.076997435,-1.143055077,0.207645304,-0.428849279,4.755560384
8.416,0.072408841,-1.151161954,0.208523875,-0.392873067,4.809552228
8.42,0.067788781,-1.158787806,0.207120223,-0.369419727,4.808823649
8.424,0.063139185,-1.165929247,0.207044538,-0.333776448,4.836691697
8.428,0.058461997,-1.172583093,0.205709143,-0.307420222,4.832920521
8.432,0.053759174,-1.178746365,0.205164117,-0.273142788,4.845450953
8.436,0.049032684,-1.184416287,0.203304743,-0.246543487,4.824633315
8.44,0.044284505,-1.18959029,0.202152038,-0.214990847,4.818234865
8.444,0.039516626,-1.194266014,0.201265809,-0.181831975,4.815967056
8.448,0.034731044,-1.198441306,0.19884734,-0.15843547,4.774731828
8.452,0.029929765,-1.202114222,0.198123215,-0.12121445,4.77192415
8.456,0.025114803,-1.20528303,0.195486963,-0.101082752,4.720839886
8.46,0.020288175,-1.207946209,0.194798393,-0.064740509,4.714605887
8.464,0.015451909,-1.21010245,0.192253371,-0.041725956,4.661315863
8.468,0.010608033,-1.211750655,0.189731575,-0.018615698,4.606438784
8.472,0.005758582,-1.212889943,0.187616218,0.011296867,4.559363324
8.476,0.000905593,-1.213519643,0.186143864,0.041061894,4.525931395
8.48,-0.003948895,-1.213639301,0.181948523,0.055813121,4.424361408
8.484,-0.008802841,-1.213248677,0.181012956,0.088657944,4.400194936
8.488,-0.013654204,-1.212347743,0.178971375,0.116217839,4.347336066
8.492,-0.018500943,-1.21093669,0.175120571,0.128343431,4.248846404
8.496,-0.023341018,-1.209015921,0.173095583,0.157271566,4.193053819
8.5,-0.028172391,-1.206586054,0.169048094,0.168173644,4.086777648
8.504,-0.032993029,-1.203647924,0.167266079,0.1956003,4.033850303
8.508,-0.037800898,-1.200202577,0.163050478,0.205313991,3.920929752
8.512,-0.042593975,-1.196251276,0.160860981,0.228592339,3.855543044
8.516,-0.047370236,-1.191795496,0.157431169,0.240831977,3.759281879
8.52,-0.052127668,-1.186836925,0.153646866,0.252758464,3.653652048
8.524,-0.056864264,-1.181377465,0.150761244,0.271628081,3.568542094
8.528,-0.061578023,-1.175419229,0.147161967,0.283273144,3.465778513
8.532,-0.066266955,-1.168964541,0.143343776,0.288699456,3.357318992
8.536,-0.070929081,-1.162015934,0.140140058,0.304096928,3.262772601
8.54,-0.075562428,-1.154576154,0.135834868,0.307964595,3.142290109
8.544,-0.080165039,-1.14664815,0.132221168,0.314506652,3.037690987
8.548,-0.084734966,-1.138235083,0.128084443,0.315738833,2.921062053
8.552,-0.089270277,-1.129340316,0.123835132,0.317947913,2.802083888
8.556,-0.093769051,-1.119967418,0.120497495,0.329347776,2.703932451
8.56,-0.098229384,-1.110120163,0.115310621,0.313718757,2.564789531
8.564,-0.102649386,-1.099802523,0.112566166,0.329378381,2.480475931
8.568,-0.107027183,-1.089018672,0.107185253,0.313568261,2.338744581
8.572,-0.111360919,-1.077772983,0.103515396,0.31797443,2.235345572
8.576,-0.115648757,-1.066070024,0.099785977,0.317201445,2.13141332
8.58,-0.119888876,-1.05391456,0.094572768,0.297416487,1.997026984
8.584,-0.124079477,-1.041311546,0.09094108,0.301744221,1.89737521
8.588,-0.128218779,-1.02826613,0.085869119,0.280827618,1.769110525
8.592,-0.132305023,-1.014783648,0.081788238,0.275561433,1.662940619
8.596,-0.136336472,-1.000869624,0.077591259,0.267114223,1.55597545
8.6,-0.140311412,-0.986529764,0.072505249,0.24493176,1.433151403
8.604,-0.14422815,-0.971769959,0.068693833,0.240319054,1.337499574
8.608,-0.14808502,-0.956596277,0.06421775,0.219356695,1.230824689
8.612,-0.151880377,-0.941014965,0.059615823,0.200035865,1.124010847
8.616,-0.155612605,-0.925032443,0.055433904,0.190305733,1.027412534
8.62,-0.159280111,-0.908655306,0.050980145,0.169678483,0.928138229
8.624,-0.16288133,-0.891890316,0.046305652,0.146628691,0.827480709
8.628,-0.166414725,-0.874744402,0.04224997,0.131214028,0.740491382
8.632,-0.169878787,-0.857224657,0.038217906,0.112225056,0.656408158
8.636,-0.173272034,-0.839338335,0.033196744,0.082931326,0.558270888
8.64,-0.176593015,-0.821092848,0.02907071,0.064164408,0.478255901
8.644,-0.179840308,-0.802495762,0.024961314,0.04145706,0.401349403
8.648,-0.183012522,-0.783554795,0.020487593,0.014910298,0.321641985
8.652,-0.186108298,-0.764277815,0.016308782,-0.008486977,0.249738337
8.656,-0.189126307,-0.744672832,0.01204925,-0.0322333,0.179778589
8.66,-0.192065254,-0.724748002,0.007845226,-0.059307452,0.113921302
8.664,-0.194923876,-0.704511616,0.003525248,-0.089425573,0.04976114
8.668,-0.197700943,-0.683972103,-0.000205697,-0.110366839,-0.002818892
8.672,-0.20039526,-0.663138021,-0.004348241,-0.138482207,-0.057773669
8.676,-0.203005666,-0.642018058,-0.008587435,-0.167230718,-0.110464608
8.68,-0.205531035,-0.620621026,-0.012404471,-0.192345952,-0.154247154
8.684,-0.207970277,-0.598955858,-0.016272084,-0.22032601,-0.195276693
8.688,-0.210322336,-0.577031603,-0.020078199,-0.248514439,-0.232132943
8.692,-0.212586196,-0.554857425,-0.023872517,-0.274888822,-0.26539458
8.696,-0.214760875,-0.532442595,-0.027583401,-0.299878806,-0.294261224
8.7,-0.216845429,-0.509796493,-0.031318289,-0.330918896,-0.31989489
8.704,-0.218838951,-0.486928599,-0.034851817,-0.356249066,-0.34001896
8.708,-0.220740574,-0.46384849,-0.03831742,-0.380918424,-0.356110549
8.712,-0.222549469,-0.440565837,-0.041751989,-0.406550316,-0.368553399
8.716,-0.224264844,-0.417090403,-0.045255478,-0.433727661,-0.37819326
8.72,-0.225885948,-0.393432034,-0.048634387,-0.45968495,-0.383376591
8.724,-0.22741207,-0.369600659,-0.051819358,-0.483654635,-0.383740106
8.728,-0.228842536,-0.345606283,-0.055023478,-0.508914587,-0.381015023
8.732,-0.230176716,-0.321458986,-0.058365338,-0.535070223,-0.375917903
8.736,-0.231414018,-0.297168916,-0.061521771,-0.558084016,-0.36630651
8.74,-0.232553891,-0.272746284,-0.064613326,-0.581601591,-0.353096463
8.744,-0.233595825,-0.248201365,-0.067724693,-0.605825953,-0.336793452
8.748,-0.234539352,-0.223544486,-0.07064717,-0.627627362,-0.316425271
8.752,-0.235384045,-0.19878603,-0.073754141,-0.651805134,-0.293754617
8.756,-0.236129519,-0.173936424,-0.076700166,-0.674061142,-0.267300192
8.76,-0.236775429,-0.14900614,-0.079660365,-0.696080246,-0.237825756
8.764,-0.237321475,-0.124005687,-0.082610453,-0.717100582,-0.205252773
8.768,-0.237767395,-0.098945608,-0.08552651,-0.737836942,-0.169554651
8.772,-0.238112974,-0.073836479,-0.08844056,-0.758234515,-0.130838299
8.776,-0.238358036,-0.048688896,-0.091385533,-0.778167272,-0.089149683
8.78,-0.238502448,-0.02351348,-0.094358264,-0.798176,-0.04445384
8.784,-0.238546121,0.001679133,-0.097296915,-0.817632233,0.003273382
8.788,-0.238489006,0.026878297,-0.100235811,-0.836637255,0.053980522
8.792,-0.2383311,0.052073356,-0.103196212,-0.85522958,0.107669266
8.796,-0.238072439,0.077253652,-0.106217941,-0.874167049,0.164410417
8.8,-0.237713104,0.102408531,-0.10917256,-0.891975512,0.224007243
8.804,-0.237253219,0.127527343,-0.11211766,-0.908949261,0.286477003
8.808,-0.236692948,0.152599448,-0.115057883,-0.925338593,0.351788608
8.812,-0.2360325,0.177614224,-0.117923415,-0.940856257,0.419652894
8.816,-0.235272125,0.202561068,-0.120757267,-0.955584738,0.490096592
8.82,-0.234412116,0.227429399,-0.123730385,-0.970570766,0.563813403
8.824,-0.233452808,0.252208667,-0.126701896,-0.985707404,0.640258793
8.828,-0.232394579,0.276888356,-0.129413622,-0.997177669,0.717954818
8.832,-0.231237848,0.301457986,-0.132386359,-1.010787417,0.799617814
8.836,-0.229983076,0.32590712,-0.135259505,-1.022977128,0.883230528
8.84,-0.228630766,0.350225368,-0.138141314,-1.033685048,0.969356694
8.844,-0.227181461,0.374402389,-0.140863125,-1.042852272,1.056691854
8.848,-0.225635749,0.398427901,-0.143682383,-1.051489492,1.147006019
8.852,-0.223994254,0.422291679,-0.14666583,-1.060676499,1.240948899
8.856,-0.222257644,0.445983564,-0.149352259,-1.068107481,1.334575288
8.86,-0.220426628,0.469493465,-0.152198099,-1.076257871,1.431697307
8.864,-0.218501953,0.492811362,-0.154837951,-1.081837337,1.528869996
8.868,-0.216484406,0.515927317,-0.157881524,-1.088104739,1.632045499
8.872,-0.214374817,0.538831468,-0.160624441,-1.090848199,1.73411147
8.876,-0.21217405,0.561514042,-0.163338714,-1.094652836,1.837647398
8.88,-0.209883013,0.583965355,-0.166195494,-1.098170909,1.944548405
8.884,-0.207502648,0.606175817,-0.168820972,-1.099720881,2.050394518
8.888,-0.20503394,0.628135936,-0.170970963,-1.097052332,2.151733231
8.892,-0.202477907,0.649836322,-0.173764816,-1.096604017,2.262446174
8.896,-0.199835608,0.671267691,-0.176300799,-1.094461113,2.371168707
8.9,-0.197108137,0.692420871,-0.178801246,-1.091880939,2.480579328
8.904,-0.194296624,0.713286802,-0.181332625,-1.089355148,2.591508082
8.908,-0.191402237,0.733856544,-0.183837071,-1.082933806,2.703066274
8.912,-0.188426178,0.754121275,-0.18636682,-1.077721515,2.815932356
8.916,-0.185369685,0.774072305,-0.188221965,-1.069870484,2.919202764
8.92,-0.18223403,0.793701067,-0.190498406,-1.060799034,3.029428739
8.924,-0.179020518,0.812999131,-0.192825756,-1.050178994,3.140997236
8.928,-0.175730489,0.831958204,-0.194983965,-1.038924554,3.250220587
8.932,-0.172365315,0.850570131,-0.197712551,-1.030815637,3.369432794
8.936,-0.168926401,0.868826902,-0.198185351,-1.012974174,3.449985269
8.94,-0.165415184,0.886720656,-0.201723637,-0.999600095,3.583901344
8.944,-0.16183313,0.904243679,-0.202773265,-0.983335225,3.673741594
8.948,-0.158181739,0.921388415,-0.205281089,-0.966817546,3.789693793
8.952,-0.154462537,0.938147464,-0.205310062,-0.949669138,3.859168778
8.956,-0.150677083,0.954513585,-0.208633864,-0.930207707,3.990059264
8.96,-0.146826962,0.970479703,-0.209872588,-0.909438015,4.080887341
8.964,-0.142913788,0.986038909,-0.20999853,-0.887989085,4.148802267
8.968,-0.138939202,1.001184464,-0.210735461,-0.864428308,4.227310541
8.972,-0.134904872,1.015909802,-0.212796005,-0.843478058,4.331427511
8.976,-0.130812492,1.030208531,-0.212689983,-0.818046366,4.390203063
8.98,-0.126663781,1.044074441,-0.213362115,-0.792538991,4.463352654
8.984,-0.122460482,1.057501499,-0.214429568,-0.767299005,4.543369854
8.988,-0.118204362,1.07048386,-0.215539642,-0.738555754,4.622955472
8.992,-0.113897212,1.083015861,-0.215591303,-0.711061093,4.678196769
8.996,-0.109540843,1.095092032,-0.216502018,-0.683751501,4.75034332
9,-0.10513709,1.106707092,-0.216916108,-0.655103766,4.809909743
9.004,-0.100687808,1.117855954,-0.21645285,-0.626141214,4.847988513
9.008,-0.096194871,1.128533727,-0.217374656,-0.59200032,4.915139865
9.012,-0.091660172,1.138735719,-0.216161193,-0.563688589,4.931886834
9.016,-0.087085625,1.148457437,-0.216575661,-0.531808922,4.983528933
9.02,-0.082473159,1.15769459,-0.215018526,-0.503443759,4.987493169
9.024,-0.07782472,1.166443092,-0.216011536,-0.470382237,5.048390388
9.028,-0.073142271,1.174699063,-0.214518894,-0.440343802,5.048991061
9.032,-0.068427789,1.18245883,-0.215331516,-0.401885861,5.101595921
